User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned,Cluster
1637,Female,19,Sedentary,Suburban,66,50,202,0
1638,Female,51,Moderate,Suburban,125,86,328,1
1639,Female,58,Moderate,Rural,128,109,489,1
1640,Female,39,Active,Suburban,198,163,527,2
1641,Male,48,Moderate,Suburban,108,89,394,1
1642,Female,38,Sedentary,Urban,81,63,282,0
1643,Female,53,Moderate,Suburban,136,85,414,1
1644,Female,57,Active,Rural,169,141,633,2
1645,Female,40,Sedentary,Urban,51,49,242,0
1646,Male,43,Sedentary,Rural,76,50,213,0
1647,Male,35,Moderate,Rural,127,108,346,1
1648,Male,32,Active,Suburban,170,128,562,2
1649,Female,51,Active,Suburban,172,152,826,2
1650,Female,39,Moderate,Urban,113,57,275,0
1651,Male,45,Sedentary,Rural,62,32,157,0
1652,Male,24,Sedentary,Rural,89,48,366,0
1653,Male,57,Sedentary,Suburban,74,47,224,0
1654,Male,59,Moderate,Rural,127,83,622,1
1655,Male,41,Sedentary,Rural,97,73,348,0
1656,Female,52,Sedentary,Rural,75,51,199,0
1657,Female,30,Moderate,Rural,105,55,341,0
1658,Male,30,Sedentary,Rural,79,51,166,0
1659,Female,48,Moderate,Urban,141,83,501,1
1660,Female,36,Active,Rural,189,96,666,2
1661,Male,46,Active,Rural,164,141,647,2
1662,Male,39,Moderate,Urban,138,75,512,1
1663,Male,58,Moderate,Suburban,111,104,260,1
1664,Male,38,Moderate,Suburban,106,99,316,1
1665,Female,33,Sedentary,Urban,55,52,167,0
1666,Female,47,Sedentary,Urban,58,47,167,0
1667,Female,22,Moderate,Suburban,129,79,561,1
1668,Female,58,Moderate,Rural,126,95,402,1
1669,Male,58,Sedentary,Rural,94,65,209,0
1670,Female,23,Sedentary,Urban,91,89,214,0
1671,Male,38,Moderate,Rural,144,81,334,1
1672,Female,59,Sedentary,Urban,81,54,200,0
1673,Female,28,Sedentary,Suburban,95,54,214,0
1674,Male,41,Active,Rural,167,97,391,1
1675,Male,45,Moderate,Suburban,125,102,293,1
1676,Male,32,Moderate,Rural,120,81,465,1
1677,Female,56,Sedentary,Rural,86,79,313,0
1678,Male,57,Active,Rural,153,99,755,2
1679,Female,36,Moderate,Urban,100,51,468,0
1680,Female,34,Moderate,Suburban,126,114,332,1
1681,Male,20,Sedentary,Urban,94,63,256,0
1682,Female,20,Moderate,Urban,123,117,558,1
1683,Male,56,Sedentary,Suburban,57,49,221,0
1684,Male,45,Active,Suburban,158,96,331,1
1685,Female,48,Active,Urban,181,129,400,2
1686,Female,59,Moderate,Urban,140,123,451,1
1687,Female,25,Sedentary,Urban,95,78,378,1
1688,Male,34,Active,Suburban,151,112,344,1
1689,Male,52,Moderate,Urban,103,55,263,0
1690,Male,53,Moderate,Suburban,136,93,506,1
1691,Female,44,Moderate,Urban,108,68,303,0
1692,Male,57,Sedentary,Suburban,73,70,250,0
1693,Female,50,Sedentary,Urban,74,62,338,0
1694,Male,28,Active,Rural,172,155,370,2
1695,Male,38,Sedentary,Rural,68,64,167,0
1696,Female,23,Sedentary,Suburban,51,42,129,0
1697,Female,38,Moderate,Suburban,106,75,328,1
1698,Female,45,Moderate,Rural,135,91,564,1
1699,Male,34,Active,Suburban,198,102,975,2
1700,Female,35,Moderate,Suburban,112,56,286,0
1701,Female,28,Moderate,Rural,133,90,288,1
1702,Female,42,Moderate,Urban,129,124,567,1
1703,Female,47,Sedentary,Suburban,94,63,247,0
1704,Male,42,Moderate,Suburban,101,87,342,1
1705,Male,24,Active,Urban,181,175,378,2
1706,Female,54,Active,Urban,167,122,437,2
1707,Female,44,Moderate,Suburban,126,73,433,1
1708,Male,43,Moderate,Suburban,127,70,431,1
1709,Female,30,Active,Urban,167,95,494,1
1710,Female,41,Sedentary,Suburban,64,53,293,0
1711,Female,29,Moderate,Urban,129,69,302,1
1712,Male,31,Active,Urban,183,173,606,2
1713,Male,26,Sedentary,Suburban,82,54,211,0
1714,Male,48,Active,Suburban,196,138,495,2
1715,Female,21,Sedentary,Urban,64,41,182,0
1716,Female,36,Active,Suburban,151,76,633,1
1717,Female,18,Active,Urban,159,154,740,2
1718,Male,46,Sedentary,Rural,51,49,166,0
1719,Male,23,Moderate,Rural,101,72,446,1
1720,Female,18,Active,Urban,166,134,819,2
1721,Female,42,Moderate,Urban,120,103,529,1
1722,Female,44,Active,Suburban,158,123,731,2
1723,Female,39,Sedentary,Urban,54,40,217,0
1724,Female,34,Moderate,Urban,146,135,616,2
1725,Male,46,Sedentary,Suburban,87,51,234,0
1726,Male,20,Sedentary,Suburban,80,60,195,0
1727,Male,34,Moderate,Rural,100,71,414,1
1728,Male,19,Moderate,Urban,114,102,292,1
1729,Female,49,Moderate,Urban,105,91,290,1
1730,Male,39,Sedentary,Rural,72,55,171,0
1731,Male,56,Sedentary,Urban,86,60,306,0
1732,Female,50,Sedentary,Suburban,98,95,407,1
1733,Male,39,Moderate,Urban,123,76,514,1
1734,Female,21,Active,Suburban,177,94,368,1
1735,Male,55,Moderate,Urban,122,83,466,1
1736,Female,30,Active,Rural,154,136,573,2
1737,Female,40,Sedentary,Suburban,91,51,237,0
1738,Female,30,Active,Suburban,181,112,799,2
1739,Male,37,Moderate,Rural,146,145,638,2
1740,Male,50,Moderate,Suburban,137,128,608,2
1741,Female,51,Moderate,Rural,144,91,430,1
1742,Male,55,Active,Urban,178,158,883,2
1743,Female,46,Moderate,Rural,132,72,323,1
1744,Female,49,Active,Urban,159,131,325,1
1745,Female,28,Sedentary,Suburban,70,60,176,0
1746,Female,35,Active,Suburban,167,86,417,1
1747,Female,38,Sedentary,Rural,97,89,443,1
1748,Female,29,Active,Urban,197,180,618,2
1749,Female,56,Sedentary,Rural,72,44,309,0
1750,Male,37,Moderate,Suburban,144,116,689,2
1751,Male,24,Active,Suburban,195,98,565,2
1752,Male,44,Sedentary,Urban,66,48,241,0
1753,Male,24,Moderate,Urban,144,119,439,1
1754,Male,19,Moderate,Suburban,130,129,351,1
1755,Male,50,Sedentary,Suburban,98,81,301,0
1756,Female,38,Sedentary,Urban,86,81,303,0
1757,Male,46,Active,Rural,150,107,745,2
1758,Female,49,Sedentary,Rural,52,30,148,0
1759,Male,29,Sedentary,Urban,70,43,196,0
1760,Female,30,Moderate,Urban,139,130,448,1
1761,Male,56,Sedentary,Urban,73,43,169,0
1762,Male,57,Sedentary,Suburban,73,45,244,0
1763,Male,20,Sedentary,Rural,53,50,180,0
1764,Male,56,Moderate,Urban,142,118,616,2
1765,Male,25,Moderate,Rural,126,92,297,1
1766,Female,19,Moderate,Suburban,138,80,395,1
1767,Female,23,Moderate,Suburban,118,98,303,1
1768,Male,58,Active,Urban,198,132,513,2
1769,Female,32,Moderate,Urban,144,78,625,1
1770,Female,29,Moderate,Urban,141,137,590,2
1771,Female,58,Active,Urban,157,99,559,1
1772,Female,49,Active,Rural,175,163,540,2
1773,Male,23,Active,Urban,195,177,561,2
1774,Male,44,Sedentary,Rural,85,82,280,0
1775,Female,30,Moderate,Suburban,114,74,297,1
1776,Male,40,Sedentary,Suburban,83,81,170,0
1777,Male,27,Active,Rural,161,108,699,2
1778,Male,31,Active,Rural,186,104,780,2
1779,Male,20,Active,Urban,196,131,722,2
1780,Female,29,Active,Urban,172,109,458,1
1781,Female,42,Sedentary,Urban,98,66,328,0
1782,Female,18,Active,Suburban,180,178,540,2
1783,Male,49,Moderate,Rural,116,85,424,1
1784,Female,41,Moderate,Rural,144,137,543,2
1785,Female,59,Moderate,Rural,148,113,489,1
1786,Female,26,Sedentary,Rural,76,45,178,0
1787,Female,18,Active,Urban,186,109,823,2
1788,Male,59,Sedentary,Urban,93,83,216,0
1789,Female,56,Moderate,Rural,104,76,308,0
1790,Male,27,Active,Urban,191,117,654,2
1791,Male,58,Sedentary,Suburban,99,78,255,0
1792,Female,47,Active,Urban,172,134,848,2
1793,Male,22,Active,Suburban,152,120,594,2
1794,Male,21,Sedentary,Suburban,51,39,104,0
1795,Female,25,Moderate,Rural,147,101,421,1
1796,Female,33,Sedentary,Rural,59,48,279,0
1797,Female,18,Sedentary,Urban,64,39,236,0
1798,Female,32,Moderate,Rural,100,75,255,0
1799,Female,41,Sedentary,Suburban,81,41,257,0
1800,Male,32,Active,Suburban,190,123,495,2
1801,Female,23,Moderate,Urban,119,81,544,1
1802,Male,19,Sedentary,Suburban,61,41,259,0
1803,Male,22,Active,Rural,168,157,546,2
1804,Female,56,Moderate,Urban,125,85,258,1
1805,Male,58,Sedentary,Urban,78,67,384,0
1806,Male,51,Moderate,Urban,127,123,634,2
1807,Female,56,Active,Rural,152,79,742,2
1808,Female,49,Active,Suburban,163,157,737,2
1809,Male,46,Moderate,Rural,138,132,423,1
1810,Male,46,Active,Urban,177,101,430,1
1811,Male,41,Active,Suburban,160,137,358,1
1812,Male,48,Moderate,Urban,141,127,680,2
1813,Male,41,Moderate,Rural,108,56,220,0
1814,Female,32,Sedentary,Urban,77,52,156,0
1815,Female,29,Sedentary,Rural,99,83,275,0
1816,Female,37,Moderate,Urban,115,107,233,1
1817,Female,21,Active,Urban,152,84,627,1
1818,Male,30,Active,Urban,168,143,474,2
1819,Female,58,Moderate,Rural,114,92,352,1
1820,Female,27,Moderate,Rural,130,66,565,1
1821,Male,58,Moderate,Rural,102,53,288,0
1822,Male,40,Active,Rural,161,93,443,1
1823,Male,24,Sedentary,Rural,72,48,159,0
1824,Female,29,Sedentary,Suburban,66,50,144,0
1825,Female,32,Active,Urban,175,131,508,2
1826,Male,24,Sedentary,Rural,89,60,209,0
1827,Male,25,Moderate,Suburban,100,84,235,0
1828,Female,24,Moderate,Suburban,118,86,301,1
1829,Male,21,Active,Urban,178,131,512,2
1830,Male,24,Active,Urban,192,114,504,2
1831,Male,58,Moderate,Urban,127,96,284,1
1832,Female,47,Moderate,Rural,136,86,556,1
1833,Female,35,Active,Urban,158,85,757,2
1834,Female,47,Active,Urban,161,139,500,2
1835,Male,24,Moderate,Urban,130,114,396,1
1836,Male,40,Moderate,Suburban,133,99,312,1
1837,Female,54,Sedentary,Rural,73,51,173,0
1838,Male,24,Sedentary,Urban,95,93,451,1
1839,Male,55,Moderate,Suburban,137,130,391,1
1840,Female,46,Active,Rural,190,105,520,2
1841,Male,51,Sedentary,Urban,64,48,135,0
1842,Male,56,Sedentary,Suburban,92,69,194,0
1843,Male,58,Moderate,Rural,147,95,532,1
1844,Male,35,Active,Urban,194,103,712,2
1845,Female,42,Active,Urban,181,133,748,2
1846,Male,44,Moderate,Suburban,129,107,454,1
1847,Female,44,Active,Urban,182,110,905,2
1848,Female,29,Moderate,Suburban,143,99,690,2
1849,Female,40,Active,Suburban,167,135,445,2
1850,Female,34,Moderate,Suburban,110,64,510,1
1851,Male,24,Active,Rural,175,130,587,2
1852,Male,41,Moderate,Suburban,103,60,390,0
1853,Female,24,Moderate,Rural,138,109,625,2
1854,Female,46,Active,Urban,152,111,307,1
1855,Female,45,Moderate,Rural,141,82,351,1
1856,Female,40,Sedentary,Suburban,56,55,233,0
1857,Male,27,Active,Urban,186,107,657,2
1858,Female,33,Moderate,Suburban,139,80,614,1
1859,Female,51,Active,Suburban,197,127,429,2
1860,Male,42,Active,Urban,189,181,607,2
1861,Female,19,Moderate,Suburban,120,101,527,1
1862,Male,22,Sedentary,Rural,67,45,298,0
1863,Male,31,Active,Urban,193,116,787,2
1864,Male,48,Sedentary,Urban,89,69,438,0
1865,Female,57,Sedentary,Urban,54,43,184,0
1866,Male,23,Moderate,Suburban,148,138,564,2
1867,Male,45,Moderate,Suburban,117,81,390,1
1868,Female,26,Active,Urban,177,132,605,2
1869,Female,23,Moderate,Rural,110,105,278,1
1870,Female,34,Active,Suburban,169,96,384,1
1871,Female,57,Active,Suburban,173,128,664,2
1872,Male,52,Sedentary,Suburban,66,37,185,0
1873,Female,29,Moderate,Rural,129,77,272,1
1874,Male,35,Moderate,Suburban,108,67,353,0
1875,Male,51,Active,Suburban,171,97,641,2
1876,Female,18,Sedentary,Rural,88,78,422,1
1877,Female,32,Moderate,Rural,100,76,453,1
1878,Female,35,Sedentary,Suburban,94,68,373,0
1879,Female,39,Sedentary,Urban,85,73,231,0
1880,Male,35,Active,Urban,187,176,400,2
1881,Female,18,Moderate,Rural,102,61,483,1
1882,Male,37,Moderate,Suburban,128,68,480,1
1883,Male,53,Moderate,Rural,107,71,281,0
1884,Female,55,Sedentary,Rural,90,79,401,1
1885,Female,42,Moderate,Urban,104,99,309,1
1886,Female,33,Active,Rural,152,91,623,1
1887,Male,37,Sedentary,Rural,57,40,246,0
1888,Male,55,Moderate,Suburban,137,92,582,1
1889,Male,50,Sedentary,Suburban,98,56,344,0
1890,Female,24,Sedentary,Rural,95,55,413,0
1891,Female,40,Sedentary,Rural,93,58,208,0
1892,Female,28,Active,Suburban,157,141,540,2
1893,Female,50,Moderate,Urban,127,77,561,1
1894,Female,57,Moderate,Suburban,128,114,259,1
1895,Female,22,Sedentary,Suburban,83,77,317,0
1896,Female,58,Moderate,Suburban,120,61,246,0
1897,Male,25,Sedentary,Suburban,60,41,154,0
1898,Male,34,Sedentary,Suburban,89,69,241,0
1899,Male,35,Sedentary,Urban,86,58,424,0
1900,Male,44,Active,Suburban,189,130,941,2
1901,Female,48,Moderate,Suburban,118,73,577,1
1902,Female,21,Sedentary,Urban,69,46,291,0
1903,Female,19,Moderate,Rural,144,92,368,1
1904,Male,22,Active,Urban,178,141,724,2
1905,Female,34,Active,Suburban,168,137,413,2
1906,Male,56,Sedentary,Rural,88,66,280,0
1907,Male,49,Active,Urban,151,106,659,2
1908,Male,46,Active,Rural,182,97,859,2
1909,Female,33,Active,Urban,183,158,580,2
1910,Female,18,Active,Urban,169,105,831,2
1911,Male,29,Active,Rural,178,91,377,1
1912,Male,36,Active,Rural,169,136,686,2
1913,Female,26,Moderate,Rural,109,92,318,1
1914,Male,24,Active,Rural,189,113,607,2
1915,Female,47,Moderate,Suburban,122,71,379,1
1916,Male,32,Sedentary,Urban,78,74,308,0
1917,Female,21,Active,Suburban,188,155,784,2
1918,Male,23,Active,Urban,172,168,726,2
1919,Female,55,Moderate,Suburban,118,93,247,1
1920,Male,52,Active,Suburban,188,118,380,2
1921,Female,19,Moderate,Urban,111,81,225,0
1922,Male,22,Moderate,Suburban,118,103,270,1
1923,Female,25,Active,Rural,199,114,477,2
1924,Male,47,Sedentary,Rural,60,40,147,0
1925,Male,36,Sedentary,Suburban,72,52,162,0
1926,Male,47,Sedentary,Suburban,60,33,193,0
1927,Male,48,Moderate,Urban,118,94,553,1
1928,Male,33,Moderate,Urban,142,109,399,1
1929,Male,55,Active,Suburban,190,154,721,2
1930,Female,39,Moderate,Urban,101,82,220,0
1931,Female,50,Sedentary,Rural,97,93,197,0
1932,Male,39,Active,Rural,168,145,616,2
1933,Female,25,Sedentary,Rural,55,41,122,0
1934,Male,54,Active,Urban,171,88,343,1
1935,Male,29,Sedentary,Urban,52,39,133,0
1936,Female,22,Active,Urban,153,123,348,1
1937,Male,42,Sedentary,Urban,78,71,296,0
1938,Male,46,Moderate,Suburban,146,100,328,1
1939,Female,30,Sedentary,Suburban,77,64,370,0
1940,Male,43,Active,Suburban,179,94,579,2
1941,Male,39,Sedentary,Suburban,58,34,272,0
1942,Female,46,Moderate,Rural,122,66,585,1
1943,Female,29,Active,Urban,151,127,371,1
1944,Male,45,Moderate,Rural,141,74,301,1
1945,Male,26,Sedentary,Urban,61,35,223,0
1946,Male,27,Active,Suburban,157,135,618,2
1947,Male,59,Sedentary,Rural,99,91,447,1
1948,Male,43,Active,Urban,188,133,662,2
1949,Male,53,Moderate,Suburban,102,69,443,1
1950,Male,57,Moderate,Urban,107,82,242,0
1951,Female,28,Moderate,Urban,105,53,296,0
1952,Male,23,Sedentary,Suburban,93,75,231,0
1953,Male,21,Active,Rural,188,102,806,2
1954,Female,44,Moderate,Urban,143,119,620,2
1955,Male,41,Sedentary,Suburban,64,52,317,0
1956,Male,22,Sedentary,Urban,63,41,200,0
1957,Female,20,Active,Urban,169,96,574,2
1958,Male,24,Moderate,Urban,129,106,436,1
1959,Female,41,Sedentary,Rural,87,50,416,0
1960,Female,39,Moderate,Rural,136,131,566,2
1961,Female,29,Active,Rural,157,139,523,2
1962,Female,52,Moderate,Rural,138,82,327,1
1963,Female,34,Moderate,Suburban,117,114,512,1
1964,Female,20,Sedentary,Rural,53,35,244,0
1965,Female,28,Sedentary,Urban,69,52,202,0
1966,Male,23,Active,Suburban,180,91,464,1
1967,Female,53,Active,Urban,198,167,655,2
1968,Female,34,Active,Rural,176,126,852,2
1969,Male,39,Sedentary,Urban,98,51,349,0
1970,Male,18,Active,Urban,190,159,501,2
1971,Female,20,Active,Urban,165,139,364,2
1972,Female,33,Sedentary,Urban,68,49,168,0
1973,Female,52,Active,Rural,180,111,723,2
1974,Female,31,Sedentary,Urban,69,39,300,0
1975,Male,24,Active,Urban,188,96,471,1
1976,Male,43,Sedentary,Urban,62,46,137,0
1977,Female,48,Moderate,Urban,140,77,646,1
1978,Male,41,Sedentary,Rural,68,47,338,0
1979,Male,36,Sedentary,Urban,99,83,258,0
1980,Male,54,Sedentary,Suburban,85,44,386,0
1981,Male,18,Active,Suburban,162,160,671,2
1982,Female,42,Sedentary,Urban,94,73,389,0
1983,Male,27,Sedentary,Urban,67,40,268,0
1984,Male,35,Active,Rural,198,120,753,2
1985,Female,59,Moderate,Suburban,146,81,351,1
1986,Male,18,Sedentary,Rural,91,84,412,1
1987,Female,46,Active,Urban,178,143,803,2
1988,Female,30,Moderate,Suburban,136,109,300,1
1989,Male,21,Sedentary,Suburban,77,58,250,0
1990,Male,29,Moderate,Rural,125,99,456,1
1991,Female,36,Sedentary,Urban,51,36,134,0
1992,Male,43,Sedentary,Suburban,64,44,128,0
1993,Female,55,Moderate,Rural,132,93,453,1
1994,Female,33,Moderate,Suburban,113,108,540,1
1995,Male,42,Moderate,Urban,148,118,499,1
1996,Female,27,Sedentary,Urban,55,45,129,0
1997,Female,54,Sedentary,Urban,97,68,446,1
1998,Male,45,Active,Rural,169,141,510,2
1999,Male,45,Active,Urban,182,92,909,2
2000,Female,42,Active,Rural,175,119,519,2
2001,Male,42,Sedentary,Suburban,79,39,267,0
2002,Female,29,Moderate,Urban,107,53,323,0
2003,Male,25,Active,Rural,159,110,368,1
2004,Female,53,Sedentary,Rural,89,45,208,0
2005,Male,56,Moderate,Rural,103,62,492,1
2006,Male,41,Active,Urban,190,117,540,2
2007,Male,40,Moderate,Rural,107,101,293,1
2008,Male,54,Moderate,Urban,114,97,331,1
2009,Male,28,Active,Urban,175,164,873,2
2010,Female,34,Active,Suburban,176,155,765,2
2011,Female,45,Sedentary,Suburban,53,47,200,0
2012,Male,20,Moderate,Urban,133,121,411,1
2013,Female,19,Active,Suburban,196,169,777,2
2014,Male,46,Active,Rural,158,94,529,1
2015,Female,51,Moderate,Urban,111,59,388,1
2016,Female,31,Moderate,Suburban,114,101,299,1
2017,Female,50,Moderate,Rural,123,111,392,1
2018,Male,35,Active,Urban,186,174,456,2
2019,Male,46,Active,Rural,198,137,538,2
2020,Female,19,Sedentary,Urban,98,51,379,0
2021,Female,28,Moderate,Suburban,144,128,354,1
2022,Female,48,Active,Rural,179,94,891,2
2023,Female,30,Active,Suburban,170,122,441,2
2024,Male,43,Moderate,Rural,105,80,319,1
2025,Male,51,Active,Rural,160,127,661,2
2026,Female,27,Moderate,Rural,138,74,305,1
2027,Male,29,Active,Rural,192,184,768,2
2028,Female,39,Moderate,Suburban,121,68,377,1
2029,Male,48,Moderate,Rural,133,73,405,1
2030,Female,36,Active,Suburban,192,151,414,2
2031,Male,41,Moderate,Rural,141,102,556,1
2032,Female,42,Sedentary,Urban,76,61,264,0
2033,Male,52,Sedentary,Urban,77,41,165,0
2034,Female,25,Moderate,Rural,122,80,603,1
2035,Male,22,Sedentary,Urban,77,38,258,0
2036,Female,39,Active,Rural,160,123,638,2
2037,Female,45,Active,Suburban,180,127,868,2
2038,Male,29,Moderate,Urban,108,59,468,1
2039,Male,50,Active,Rural,152,91,433,1
2040,Male,33,Active,Rural,185,162,660,2
2041,Female,43,Sedentary,Suburban,79,67,390,0
2042,Female,29,Active,Suburban,150,75,660,1
2043,Female,40,Active,Rural,156,144,567,2
2044,Male,43,Sedentary,Rural,85,80,200,0
2045,Female,58,Moderate,Rural,124,108,248,1
2046,Male,30,Moderate,Rural,137,104,386,1
2047,Female,40,Sedentary,Rural,52,37,123,0
2048,Female,48,Sedentary,Rural,79,48,388,0
2049,Female,53,Active,Suburban,164,145,601,2
2050,Male,44,Active,Urban,181,108,614,2
2051,Female,53,Moderate,Rural,129,96,407,1
2052,Female,59,Moderate,Rural,144,100,503,1
2053,Male,40,Sedentary,Suburban,53,43,205,0
2054,Female,55,Active,Urban,153,80,538,1
2055,Male,20,Sedentary,Suburban,88,74,182,0
2056,Female,47,Moderate,Suburban,111,64,378,1
2057,Female,49,Moderate,Rural,120,72,366,1
2058,Male,32,Sedentary,Rural,55,35,197,0
2059,Female,55,Active,Suburban,165,140,771,2
2060,Male,28,Active,Rural,160,115,568,2
2061,Male,19,Sedentary,Rural,50,45,199,0
2062,Female,43,Moderate,Rural,136,73,413,1
2063,Female,51,Sedentary,Urban,78,39,291,0
2064,Female,18,Sedentary,Urban,96,91,402,1
2065,Female,28,Active,Rural,172,160,754,2
2066,Female,22,Moderate,Suburban,139,104,447,1
2067,Male,43,Moderate,Urban,119,100,245,1
2068,Male,23,Active,Suburban,195,148,776,2
2069,Male,52,Moderate,Rural,103,94,426,1
2070,Male,22,Moderate,Suburban,149,92,468,1
2071,Male,26,Active,Suburban,177,169,367,2
2072,Female,45,Moderate,Urban,142,84,337,1
2073,Male,36,Moderate,Suburban,128,66,353,1
2074,Male,22,Sedentary,Suburban,58,36,120,0
2075,Female,40,Moderate,Urban,128,104,260,1
2076,Female,33,Sedentary,Rural,94,89,303,0
2077,Female,24,Sedentary,Suburban,93,58,403,0
2078,Female,31,Sedentary,Rural,58,32,184,0
2079,Male,39,Active,Rural,156,155,737,2
2080,Female,26,Active,Rural,187,97,677,2
2081,Male,40,Moderate,Urban,133,112,657,2
2082,Female,21,Sedentary,Rural,70,58,257,0
2083,Female,43,Moderate,Suburban,123,73,358,1
2084,Male,58,Moderate,Rural,114,113,316,1
2085,Male,23,Moderate,Rural,144,124,507,1
2086,Female,48,Moderate,Rural,138,99,326,1
2087,Male,34,Moderate,Suburban,146,111,500,1
2088,Female,26,Sedentary,Rural,99,83,283,0
2089,Female,44,Sedentary,Rural,56,48,121,0
2090,Male,23,Sedentary,Rural,77,76,339,0
2091,Male,23,Sedentary,Urban,92,74,346,0
2092,Male,21,Active,Suburban,171,93,697,2
2093,Female,20,Sedentary,Urban,57,51,171,0
2094,Male,41,Sedentary,Suburban,80,61,395,0
2095,Male,35,Sedentary,Rural,80,79,398,0
2096,Female,49,Active,Suburban,177,133,422,2
2097,Male,38,Moderate,Suburban,116,109,498,1
2098,Male,46,Active,Suburban,171,131,723,2
2099,Male,49,Sedentary,Suburban,85,52,238,0
2100,Male,42,Sedentary,Urban,63,52,288,0
2101,Female,29,Active,Suburban,181,127,577,2
2102,Male,26,Moderate,Urban,127,83,558,1
2103,Female,24,Active,Urban,182,129,808,2
2104,Female,31,Active,Rural,185,101,537,2
2105,Male,37,Sedentary,Suburban,74,53,268,0
2106,Female,37,Active,Rural,153,85,678,2
2107,Male,27,Active,Suburban,174,118,423,1
2108,Female,28,Active,Urban,170,111,723,2
2109,Male,56,Active,Urban,179,162,742,2
2110,Female,36,Active,Urban,158,81,684,2
2111,Female,36,Active,Suburban,191,113,899,2
2112,Female,23,Sedentary,Suburban,56,38,191,0
2113,Female,25,Sedentary,Suburban,85,45,379,0
2114,Female,18,Sedentary,Suburban,81,71,371,0
2115,Female,40,Sedentary,Suburban,88,86,420,1
2116,Male,57,Active,Rural,177,137,648,2
2117,Female,54,Active,Suburban,151,111,402,1
2118,Male,27,Active,Rural,151,93,370,1
2119,Female,19,Active,Suburban,193,108,885,2
2120,Male,53,Sedentary,Suburban,56,29,173,0
2121,Female,19,Sedentary,Suburban,63,55,258,0
2122,Female,32,Active,Suburban,169,137,669,2
2123,Female,37,Active,Urban,185,172,682,2
2124,Female,59,Active,Urban,159,129,600,2
2125,Female,38,Active,Rural,156,118,685,2
2126,Female,47,Moderate,Rural,111,100,318,1
2127,Female,41,Moderate,Suburban,112,108,289,1
2128,Female,19,Moderate,Suburban,102,61,295,0
2129,Male,55,Moderate,Suburban,112,101,475,1
2130,Male,39,Active,Suburban,184,155,421,2
2131,Female,46,Active,Urban,161,97,595,2
2132,Male,31,Active,Rural,166,121,417,1
